Territory X Date,Target
Australia X 04/22/2020,55
Australia X 04/23/2020,56
Australia X 04/24/2020,58
Australia X 04/25/2020,60
Australia X 04/26/2020,62
Australia X 04/27/2020,63
Australia X 04/28/2020,64
Australia X 04/29/2020,66
Australia X 04/30/2020,68
Australia X 05/01/2020,72
Australia X 05/02/2020,73
Australia X 05/03/2020,75
Australia X 05/04/2020,78
Australia X 05/05/2020,80
Australia X 05/06/2020,82
Australia X 05/07/2020,85
Australia X 05/08/2020,87
Australia X 05/09/2020,88
Australia X 05/10/2020,90
Australia X 05/11/2020,92
Australia X 05/12/2020,93
Australia X 05/13/2020,98
Australia X 05/14/2020,100
Australia X 05/15/2020,102
Australia X 05/16/2020,105
Australia X 05/17/2020,107
Australia X 05/18/2020,110
Australia X 05/19/2020,113
Australia X 05/20/2020,114
Australia X 05/21/2020,116
Australia X 05/22/2020,118
Australia X 05/23/2020,121
Australia X 05/24/2020,122
Australia X 05/25/2020,128
Australia X 05/26/2020,129
Australia X 05/27/2020,132
Australia X 05/28/2020,135
Australia X 05/29/2020,138
Australia X 05/30/2020,140
Australia X 05/31/2020,144
Australia X 06/01/2020,146
Australia X 06/02/2020,148
Australia X 06/03/2020,150
Australia X 06/04/2020,152
Australia X 06/05/2020,155
Australia X 06/06/2020,160
Australia X 06/07/2020,162
Austria X 03/06/2020,0
Austria X 03/07/2020,0
Austria X 03/08/2020,0
Austria X 03/09/2020,0
Austria X 03/10/2020,0
Austria X 03/11/2020,0
Austria X 03/12/2020,1
Austria X 03/13/2020,1
Austria X 03/14/2020,1
Austria X 03/15/2020,1
Austria X 03/16/2020,3
Austria X 03/17/2020,3
Austria X 03/18/2020,4
Austria X 03/19/2020,6
Austria X 03/20/2020,6
Austria X 03/21/2020,8
Austria X 03/22/2020,16
Austria X 03/23/2020,21
Austria X 03/24/2020,28
Austria X 03/25/2020,30
Austria X 03/26/2020,49
Austria X 03/27/2020,58
Austria X 03/28/2020,68
Austria X 03/29/2020,86
Austria X 03/30/2020,108
Austria X 03/31/2020,128
Austria X 04/01/2020,146
Austria X 04/02/2020,174
Austria X 04/03/2020,207
Austria X 04/04/2020,238
Austria X 04/05/2020,273
Austria X 04/06/2020,305
Austria X 04/07/2020,355
Austria X 04/08/2020,397
Austria X 04/09/2020,441
Austria X 04/10/2020,495
Austria X 04/11/2020,553
Austria X 04/12/2020,611
Austria X 04/13/2020,667
Austria X 04/14/2020,732
Austria X 04/15/2020,806
Austria X 04/16/2020,879
Austria X 04/17/2020,956
Austria X 04/18/2020,1030
Austria X 04/19/2020,1124
Austria X 04/20/2020,1210
Austria X 04/21/2020,1299
Austria X 04/22/2020,1399
Austria X 04/23/2020,1504
Austria X 04/24/2020,1609
Austria X 04/25/2020,1715
Austria X 04/26/2020,1829
Austria X 04/27/2020,1952
Austria X 04/28/2020,2075
Austria X 04/29/2020,2204
Austria X 04/30/2020,2330
Austria X 05/01/2020,2477
Austria X 05/02/2020,2617
Austria X 05/03/2020,2760
Austria X 05/04/2020,2914
Austria X 05/05/2020,3075
Austria X 05/06/2020,3237
Austria X 05/07/2020,3399
Austria X 05/08/2020,3571
Austria X 05/09/2020,3752
Austria X 05/10/2020,3935
Austria X 05/11/2020,4123
Austria X 05/12/2020,4310
Austria X 05/13/2020,4517
Austria X 05/14/2020,4718
Austria X 05/15/2020,4924
Austria X 05/16/2020,5141
Austria X 05/17/2020,5366
Austria X 05/18/2020,5592
Austria X 05/19/2020,5819
Austria X 05/20/2020,6056
Austria X 05/21/2020,6303
Austria X 05/22/2020,6553
Austria X 05/23/2020,6808
Austria X 05/24/2020,7063
Austria X 05/25/2020,7339
Austria X 05/26/2020,7610
Austria X 05/27/2020,7885
Austria X 05/28/2020,8173
Austria X 05/29/2020,8469
Austria X 05/30/2020,8767
Austria X 05/31/2020,9066
Austria X 06/01/2020,9376
Austria X 06/02/2020,9698
Austria X 06/03/2020,10021
Austria X 06/04/2020,10352
Austria X 06/05/2020,10682
Austria X 06/06/2020,11034
Austria X 06/07/2020,11381
Azerbaijan X 03/06/2020,0
Azerbaijan X 03/07/2020,0
Azerbaijan X 03/08/2020,0
Azerbaijan X 03/09/2020,0
Azerbaijan X 03/10/2020,0
Azerbaijan X 03/11/2020,0
Azerbaijan X 03/12/2020,0
Azerbaijan X 03/13/2020,1
Azerbaijan X 03/14/2020,1
Azerbaijan X 03/15/2020,1
Azerbaijan X 03/16/2020,1
Azerbaijan X 03/17/2020,1
Azerbaijan X 03/18/2020,1
Azerbaijan X 03/19/2020,1
Azerbaijan X 03/20/2020,1
Azerbaijan X 03/21/2020,1
Azerbaijan X 03/22/2020,1
Azerbaijan X 03/23/2020,1
Azerbaijan X 03/24/2020,1
Azerbaijan X 03/25/2020,2
Azerbaijan X 03/26/2020,3
Azerbaijan X 03/27/2020,3
Azerbaijan X 03/28/2020,4
Azerbaijan X 03/29/2020,4
Azerbaijan X 03/30/2020,4
Azerbaijan X 03/31/2020,5
Azerbaijan X 04/01/2020,5
Azerbaijan X 04/02/2020,6
Azerbaijan X 04/03/2020,7
Azerbaijan X 04/04/2020,8
Azerbaijan X 04/05/2020,8
Azerbaijan X 04/06/2020,10
Azerbaijan X 04/07/2020,11
Azerbaijan X 04/08/2020,12
Azerbaijan X 04/09/2020,14
Azerbaijan X 04/10/2020,14
Azerbaijan X 04/11/2020,15
Azerbaijan X 04/12/2020,17
Azerbaijan X 04/13/2020,18
Azerbaijan X 04/14/2020,19
Azerbaijan X 04/15/2020,20
Azerbaijan X 04/16/2020,22
Azerbaijan X 04/17/2020,23
Azerbaijan X 04/18/2020,25
Azerbaijan X 04/19/2020,28
Azerbaijan X 04/20/2020,29
Azerbaijan X 04/21/2020,32
Azerbaijan X 04/22/2020,33
Azerbaijan X 04/23/2020,35
Azerbaijan X 04/24/2020,38
Azerbaijan X 04/25/2020,39
Azerbaijan X 04/26/2020,42
Azerbaijan X 04/27/2020,44
Azerbaijan X 04/28/2020,46
Azerbaijan X 04/29/2020,48
Azerbaijan X 04/30/2020,52
Azerbaijan X 05/01/2020,55
Azerbaijan X 05/02/2020,58
Azerbaijan X 05/03/2020,61
Azerbaijan X 05/04/2020,64
Azerbaijan X 05/05/2020,66
Azerbaijan X 05/06/2020,70
Azerbaijan X 05/07/2020,73
Azerbaijan X 05/08/2020,76
Azerbaijan X 05/09/2020,79
Azerbaijan X 05/10/2020,83
Azerbaijan X 05/11/2020,86
Azerbaijan X 05/12/2020,90
Azerbaijan X 05/13/2020,95
Azerbaijan X 05/14/2020,99
Azerbaijan X 05/15/2020,103
Azerbaijan X 05/16/2020,107
Azerbaijan X 05/17/2020,111
Azerbaijan X 05/18/2020,115
Azerbaijan X 05/19/2020,119
Azerbaijan X 05/20/2020,124
Azerbaijan X 05/21/2020,128
Azerbaijan X 05/22/2020,133
Azerbaijan X 05/23/2020,138
Azerbaijan X 05/24/2020,143
Azerbaijan X 05/25/2020,149
Azerbaijan X 05/26/2020,154
Azerbaijan X 05/27/2020,160
Azerbaijan X 05/28/2020,165
Azerbaijan X 05/29/2020,170
Azerbaijan X 05/30/2020,176
Azerbaijan X 05/31/2020,181
Azerbaijan X 06/01/2020,187
Azerbaijan X 06/02/2020,193
Azerbaijan X 06/03/2020,199
Azerbaijan X 06/04/2020,205
Azerbaijan X 06/05/2020,212
Azerbaijan X 06/06/2020,219
Azerbaijan X 06/07/2020,225
Bahamas (the) X 03/06/2020,0
Bahamas (the) X 03/07/2020,0
Bahamas (the) X 03/08/2020,0
Bahamas (the) X 03/09/2020,0
Bahamas (the) X 03/10/2020,0
Bahamas (the) X 03/11/2020,0
Bahamas (the) X 03/12/2020,0
Bahamas (the) X 03/13/2020,0
Bahamas (the) X 03/14/2020,0
Bahamas (the) X 03/15/2020,0
Bahamas (the) X 03/16/2020,0
Bahamas (the) X 03/17/2020,0
Bahamas (the) X 03/18/2020,0
Bahamas (the) X 03/19/2020,0
Bahamas (the) X 03/20/2020,0
Bahamas (the) X 03/21/2020,0
Bahamas (the) X 03/22/2020,0
Bahamas (the) X 03/23/2020,0
Bahamas (the) X 03/24/2020,0
Bahamas (the) X 03/25/2020,0
Bahamas (the) X 03/26/2020,0
Bahamas (the) X 03/27/2020,0
Bahamas (the) X 03/28/2020,0
Bahamas (the) X 03/29/2020,0
Bahamas (the) X 03/30/2020,0
Bahamas (the) X 03/31/2020,0
Bahamas (the) X 04/01/2020,1
Bahamas (the) X 04/02/2020,0
Bahamas (the) X 04/03/2020,0
Bahamas (the) X 04/04/2020,0
Bahamas (the) X 04/05/2020,0
Bahamas (the) X 04/06/2020,0
Bahamas (the) X 04/07/2020,0
Bahamas (the) X 04/08/2020,0
Bahamas (the) X 04/09/2020,0
Bahamas (the) X 04/10/2020,0
Bahamas (the) X 04/11/2020,0
Bahamas (the) X 04/12/2020,0
Bahamas (the) X 04/13/2020,0
Bahamas (the) X 04/14/2020,0
Bahamas (the) X 04/15/2020,0
Bahamas (the) X 04/16/2020,0
Bahamas (the) X 04/17/2020,0
Bahamas (the) X 04/18/2020,0
Bahamas (the) X 04/19/2020,0
Bahamas (the) X 04/20/2020,0
Bahamas (the) X 04/21/2020,0
Bahamas (the) X 04/22/2020,0
Bahamas (the) X 04/23/2020,0
Bahamas (the) X 04/24/2020,0
Bahamas (the) X 04/25/2020,0
Bahamas (the) X 04/26/2020,0
Bahamas (the) X 04/27/2020,0
Bahamas (the) X 04/28/2020,0
Bahamas (the) X 04/29/2020,0
Bahamas (the) X 04/30/2020,0
Bahamas (the) X 05/01/2020,0
Bahamas (the) X 05/02/2020,0
Bahamas (the) X 05/03/2020,0
Bahamas (the) X 05/04/2020,0
Bahamas (the) X 05/05/2020,0
Bahamas (the) X 05/06/2020,0
Bahamas (the) X 05/07/2020,0
Bahamas (the) X 05/08/2020,0
Bahamas (the) X 05/09/2020,0
Bahamas (the) X 05/10/2020,0
Bahamas (the) X 05/11/2020,0
Bahamas (the) X 05/12/2020,0
Bahamas (the) X 05/13/2020,0
Bahamas (the) X 05/14/2020,0
Bahamas (the) X 05/15/2020,0
Bahamas (the) X 05/16/2020,0
Bahamas (the) X 05/17/2020,0
Bahamas (the) X 05/18/2020,0
Bahamas (the) X 05/19/2020,0
Bahamas (the) X 05/20/2020,0
Bahamas (the) X 05/21/2020,0
Bahamas (the) X 05/22/2020,0
Bahamas (the) X 05/23/2020,0
Bahamas (the) X 05/24/2020,0
Bahamas (the) X 05/25/2020,0
Bahamas (the) X 05/26/2020,0
Bahamas (the) X 05/27/2020,0
Bahamas (the) X 05/28/2020,0
Bahamas (the) X 05/29/2020,0
Bahamas (the) X 05/30/2020,0
Bahamas (the) X 05/31/2020,0
Bahamas (the) X 06/01/2020,0
Bahamas (the) X 06/02/2020,0
Bahamas (the) X 06/03/2020,0
Bahamas (the) X 06/04/2020,0
Bahamas (the) X 06/05/2020,0
Bahamas (the) X 06/06/2020,0
Bahamas (the) X 06/07/2020,0
Bahrain X 03/06/2020,0
Bahrain X 03/07/2020,0
Bahrain X 03/08/2020,0
Bahrain X 03/09/2020,0
Bahrain X 03/10/2020,0
Bahrain X 03/11/2020,0
Bahrain X 03/12/2020,0
Bahrain X 03/13/2020,0
Bahrain X 03/14/2020,0
Bahrain X 03/15/2020,0
Bahrain X 03/16/2020,1
Bahrain X 03/17/2020,1
Bahrain X 03/18/2020,1
Bahrain X 03/19/2020,1
Bahrain X 03/20/2020,1
Bahrain X 03/21/2020,1
Bahrain X 03/22/2020,2
Bahrain X 03/23/2020,2
Bahrain X 03/24/2020,3
Bahrain X 03/25/2020,4
Bahrain X 03/26/2020,4
Bahrain X 03/27/2020,4
Bahrain X 03/28/2020,4
Bahrain X 03/29/2020,4
Bahrain X 03/30/2020,4
Bahrain X 03/31/2020,4
Bahrain X 04/01/2020,4
Bahrain X 04/02/2020,5
Bahrain X 04/03/2020,6
Bahrain X 04/04/2020,6
Bahrain X 04/05/2020,7
Bahrain X 04/06/2020,7
Bahrain X 04/07/2020,7
Bahrain X 04/08/2020,8
Bahrain X 04/09/2020,8
Bahrain X 04/10/2020,8
Bahrain X 04/11/2020,9
Bahrain X 04/12/2020,9
Bahrain X 04/13/2020,9
Bahrain X 04/14/2020,9
Bahrain X 04/15/2020,10
Bahrain X 04/16/2020,10
Bahrain X 04/17/2020,11
Bahrain X 04/18/2020,11
Bahrain X 04/19/2020,12
Bahrain X 04/20/2020,12
Bahrain X 04/21/2020,12
Bahrain X 04/22/2020,13
Bahrain X 04/23/2020,13
Bahrain X 04/24/2020,13
Bahrain X 04/25/2020,13
Bahrain X 04/26/2020,14
Bahrain X 04/27/2020,14
Bahrain X 04/28/2020,15
Bahrain X 04/29/2020,15
Bahrain X 04/30/2020,16
Bahrain X 05/01/2020,16
Bahrain X 05/02/2020,17
Bahrain X 05/03/2020,17
Bahrain X 05/04/2020,17
Bahrain X 05/05/2020,18
Bahrain X 05/06/2020,18
Bahrain X 05/07/2020,18
Bahrain X 05/08/2020,19
Bahrain X 05/09/2020,19
Bahrain X 05/10/2020,20
Bahrain X 05/11/2020,21
Bahrain X 05/12/2020,21
Bahrain X 05/13/2020,22
Bahrain X 05/14/2020,22
Bahrain X 05/15/2020,23
Bahrain X 05/16/2020,23
Bahrain X 05/17/2020,23
Bahrain X 05/18/2020,24
Bahrain X 05/19/2020,24
Bahrain X 05/20/2020,24
Bahrain X 05/21/2020,25
Bahrain X 05/22/2020,26
Bahrain X 05/23/2020,26
Bahrain X 05/24/2020,27
Bahrain X 05/25/2020,28
Bahrain X 05/26/2020,28
Bahrain X 05/27/2020,29
Bahrain X 05/28/2020,29
Bahrain X 05/29/2020,29
Bahrain X 05/30/2020,30
Bahrain X 05/31/2020,30
Bahrain X 06/01/2020,31
Bahrain X 06/02/2020,32
Bahrain X 06/03/2020,32
Bahrain X 06/04/2020,33
Bahrain X 06/05/2020,34
Bahrain X 06/06/2020,34
Bahrain X 06/07/2020,35
Bangladesh X 03/06/2020,0
Bangladesh X 03/07/2020,0
Bangladesh X 03/08/2020,0
Bangladesh X 03/09/2020,0
Bangladesh X 03/10/2020,0
Bangladesh X 03/11/2020,0
Bangladesh X 03/12/2020,0
Bangladesh X 03/13/2020,0
Bangladesh X 03/14/2020,0
Bangladesh X 03/15/2020,0
Bangladesh X 03/16/2020,0
Bangladesh X 03/17/2020,0
Bangladesh X 03/18/2020,1
Bangladesh X 03/19/2020,1
Bangladesh X 03/20/2020,1
Bangladesh X 03/21/2020,2
Bangladesh X 03/22/2020,2
Bangladesh X 03/23/2020,3
Bangladesh X 03/24/2020,4
Bangladesh X 03/25/2020,5
Bangladesh X 03/26/2020,5
Bangladesh X 03/27/2020,5
Bangladesh X 03/28/2020,5
Bangladesh X 03/29/2020,5
Bangladesh X 03/30/2020,5
Bangladesh X 03/31/2020,5
Bangladesh X 04/01/2020,6
Bangladesh X 04/02/2020,8
Bangladesh X 04/03/2020,9
Bangladesh X 04/04/2020,10
Bangladesh X 04/05/2020,11
Bangladesh X 04/06/2020,12
Bangladesh X 04/07/2020,13
Bangladesh X 04/08/2020,13
Bangladesh X 04/09/2020,14
Bangladesh X 04/10/2020,14
Bangladesh X 04/11/2020,15
Bangladesh X 04/12/2020,16
Bangladesh X 04/13/2020,17
Bangladesh X 04/14/2020,19
Bangladesh X 04/15/2020,20
Bangladesh X 04/16/2020,21
Bangladesh X 04/17/2020,23
Bangladesh X 04/18/2020,25
Bangladesh X 04/19/2020,25
Bangladesh X 04/20/2020,26
Bangladesh X 04/21/2020,27
Bangladesh X 04/22/2020,28
Bangladesh X 04/23/2020,29
Bangladesh X 04/24/2020,30
Bangladesh X 04/25/2020,32
Bangladesh X 04/26/2020,34
Bangladesh X 04/27/2020,36
Bangladesh X 04/28/2020,38
Bangladesh X 04/29/2020,40
Bangladesh X 04/30/2020,42
Bangladesh X 05/01/2020,43
Bangladesh X 05/02/2020,45
Bangladesh X 05/03/2020,46
Bangladesh X 05/04/2020,47
Bangladesh X 05/05/2020,49
Bangladesh X 05/06/2020,51
Bangladesh X 05/07/2020,53
Bangladesh X 05/08/2020,56
Bangladesh X 05/09/2020,58
Bangladesh X 05/10/2020,60
Bangladesh X 05/11/2020,63
Bangladesh X 05/12/2020,65
Bangladesh X 05/13/2020,67
Bangladesh X 05/14/2020,69
Bangladesh X 05/15/2020,71
Bangladesh X 05/16/2020,73
Bangladesh X 05/17/2020,76
Bangladesh X 05/18/2020,78
Bangladesh X 05/19/2020,81
Bangladesh X 05/20/2020,84
Bangladesh X 05/21/2020,86
Bangladesh X 05/22/2020,90
Bangladesh X 05/23/2020,93
Bangladesh X 05/24/2020,96
Bangladesh X 05/25/2020,99
Bangladesh X 05/26/2020,101
Bangladesh X 05/27/2020,104
Bangladesh X 05/28/2020,107
Bangladesh X 05/29/2020,110
Bangladesh X 05/30/2020,112
Bangladesh X 05/31/2020,116
Bangladesh X 06/01/2020,120
Bangladesh X 06/02/2020,123
Bangladesh X 06/03/2020,127
Bangladesh X 06/04/2020,131
Bangladesh X 06/05/2020,135
Bangladesh X 06/06/2020,138
Bangladesh X 06/07/2020,141
Barbados X 03/06/2020,0
Barbados X 03/07/2020,0
Barbados X 03/08/2020,0
Barbados X 03/09/2020,0
Barbados X 03/10/2020,0
Barbados X 03/11/2020,0
Barbados X 03/12/2020,0
Barbados X 03/13/2020,0
Barbados X 03/14/2020,0
Barbados X 03/15/2020,0
Barbados X 03/16/2020,0
Barbados X 03/17/2020,0
Barbados X 03/18/2020,0
Barbados X 03/19/2020,0
Barbados X 03/20/2020,0
Barbados X 03/21/2020,0
Barbados X 03/22/2020,0
Barbados X 03/23/2020,0
Barbados X 03/24/2020,0
Barbados X 03/25/2020,0
Barbados X 03/26/2020,0
Barbados X 03/27/2020,0
Barbados X 03/28/2020,0
Barbados X 03/29/2020,0
Barbados X 03/30/2020,0
Barbados X 03/31/2020,0
Barbados X 04/01/2020,0
Barbados X 04/02/2020,1
Barbados X 04/03/2020,1
Barbados X 04/04/2020,1
Barbados X 04/05/2020,1
Barbados X 04/06/2020,1
Barbados X 04/07/2020,1
Barbados X 04/08/2020,1
Barbados X 04/09/2020,1
Barbados X 04/10/2020,1
Barbados X 04/11/2020,1
Barbados X 04/12/2020,1
Barbados X 04/13/2020,1
Barbados X 04/14/2020,1
Barbados X 04/15/2020,1
Barbados X 04/16/2020,1
Barbados X 04/17/2020,1
Barbados X 04/18/2020,1
Barbados X 04/19/2020,1
Barbados X 04/20/2020,1
Barbados X 04/21/2020,1
Barbados X 04/22/2020,1
Barbados X 04/23/2020,1
Barbados X 04/24/2020,1
Barbados X 04/25/2020,1
Barbados X 04/26/2020,1
Barbados X 04/27/2020,1
Barbados X 04/28/2020,1
Barbados X 04/29/2020,1
Barbados X 04/30/2020,1
Barbados X 05/01/2020,1
Barbados X 05/02/2020,1
Barbados X 05/03/2020,1
Barbados X 05/04/2020,1
Barbados X 05/05/2020,1
Barbados X 05/06/2020,1
Barbados X 05/07/2020,1
Barbados X 05/08/2020,1
Barbados X 05/09/2020,1
Barbados X 05/10/2020,1
Barbados X 05/11/2020,1
Barbados X 05/12/2020,1
Barbados X 05/13/2020,1
Barbados X 05/14/2020,1
Barbados X 05/15/2020,1
Barbados X 05/16/2020,1
Barbados X 05/17/2020,1
Barbados X 05/18/2020,1
Barbados X 05/19/2020,1
Barbados X 05/20/2020,1
Barbados X 05/21/2020,1
Barbados X 05/22/2020,1
Barbados X 05/23/2020,1
Barbados X 05/24/2020,1
Barbados X 05/25/2020,1
Barbados X 05/26/2020,1
Barbados X 05/27/2020,1
Barbados X 05/28/2020,1
Barbados X 05/29/2020,1
Barbados X 05/30/2020,1
Barbados X 05/31/2020,1
Barbados X 06/01/2020,1
Barbados X 06/02/2020,1
Barbados X 06/03/2020,1
Barbados X 06/04/2020,1
Barbados X 06/05/2020,1
Barbados X 06/06/2020,1
Barbados X 06/07/2020,1
Belarus X 03/06/2020,0
Belarus X 03/07/2020,0
Belarus X 03/08/2020,0
Belarus X 03/09/2020,0
Belarus X 03/10/2020,0
Belarus X 03/11/2020,0
Belarus X 03/12/2020,0
Belarus X 03/13/2020,0
Belarus X 03/14/2020,0
Belarus X 03/15/2020,0
Belarus X 03/16/2020,0
Belarus X 03/17/2020,0
Belarus X 03/18/2020,0
Belarus X 03/19/2020,0
Belarus X 03/20/2020,0
Belarus X 03/21/2020,0
Belarus X 03/22/2020,0
Belarus X 03/23/2020,0
Belarus X 03/24/2020,0
Belarus X 03/25/2020,0
Belarus X 03/26/2020,0
Belarus X 03/27/2020,0
Belarus X 03/28/2020,0
Belarus X 03/29/2020,0
Belarus X 03/30/2020,0
Belarus X 03/31/2020,1
Belarus X 04/01/2020,2
Belarus X 04/02/2020,0
Belarus X 04/03/2020,0
Belarus X 04/04/2020,0
Belarus X 04/05/2020,0
Belarus X 04/06/2020,0
Belarus X 04/07/2020,0
Belarus X 04/08/2020,0
Belarus X 04/09/2020,0
Belarus X 04/10/2020,0
Belarus X 04/11/2020,0
Belarus X 04/12/2020,0
Belarus X 04/13/2020,0
Belarus X 04/14/2020,0
Belarus X 04/15/2020,0
Belarus X 04/16/2020,0
Belarus X 04/17/2020,0
Belarus X 04/18/2020,0
Belarus X 04/19/2020,0
Belarus X 04/20/2020,0
Belarus X 04/21/2020,0
Belarus X 04/22/2020,0
Belarus X 04/23/2020,0
Belarus X 04/24/2020,0
Belarus X 04/25/2020,0
Belarus X 04/26/2020,0
Belarus X 04/27/2020,0
Belarus X 04/28/2020,0
Belarus X 04/29/2020,0
Belarus X 04/30/2020,0
Belarus X 05/01/2020,0
Belarus X 05/02/2020,0
Belarus X 05/03/2020,0
Belarus X 05/04/2020,0
Belarus X 05/05/2020,0
Belarus X 05/06/2020,0
Belarus X 05/07/2020,0
Belarus X 05/08/2020,0
Belarus X 05/09/2020,0
Belarus X 05/10/2020,0
Belarus X 05/11/2020,0
Belarus X 05/12/2020,0
Belarus X 05/13/2020,0
Belarus X 05/14/2020,0
Belarus X 05/15/2020,0
Belarus X 05/16/2020,0
Belarus X 05/17/2020,0
Belarus X 05/18/2020,0
Belarus X 05/19/2020,0
Belarus X 05/20/2020,0
Belarus X 05/21/2020,0
Belarus X 05/22/2020,0
Belarus X 05/23/2020,0
Belarus X 05/24/2020,0
Belarus X 05/25/2020,0
Belarus X 05/26/2020,0
Belarus X 05/27/2020,0
Belarus X 05/28/2020,0
Belarus X 05/29/2020,0
Belarus X 05/30/2020,0
Belarus X 05/31/2020,0
Belarus X 06/01/2020,0
Belarus X 06/02/2020,0
Belarus X 06/03/2020,0
Belarus X 06/04/2020,0
Belarus X 06/05/2020,0
Belarus X 06/06/2020,0
Belarus X 06/07/2020,0
Belgium X 03/06/2020,0
Belgium X 03/07/2020,0
Belgium X 03/08/2020,0
Belgium X 03/09/2020,0
Belgium X 03/10/2020,0
Belgium X 03/11/2020,3
Belgium X 03/12/2020,3
Belgium X 03/13/2020,3
Belgium X 03/14/2020,4
Belgium X 03/15/2020,4
Belgium X 03/16/2020,5
Belgium X 03/17/2020,10
Belgium X 03/18/2020,14
Belgium X 03/19/2020,21
Belgium X 03/20/2020,37
Belgium X 03/21/2020,67
Belgium X 03/22/2020,75
Belgium X 03/23/2020,88
Belgium X 03/24/2020,122
Belgium X 03/25/2020,178
Belgium X 03/26/2020,220
Belgium X 03/27/2020,289
Belgium X 03/28/2020,353
Belgium X 03/29/2020,431
Belgium X 03/30/2020,513
Belgium X 03/31/2020,705
Belgium X 04/01/2020,828
Belgium X 04/02/2020,1049
Belgium X 04/03/2020,1210
Belgium X 04/04/2020,1408
Belgium X 04/05/2020,1619
Belgium X 04/06/2020,1868
Belgium X 04/07/2020,2103
Belgium X 04/08/2020,2374
Belgium X 04/09/2020,2643
Belgium X 04/10/2020,2933
Belgium X 04/11/2020,3232
Belgium X 04/12/2020,3645
Belgium X 04/13/2020,3995
Belgium X 04/14/2020,4430
Belgium X 04/15/2020,4823
Belgium X 04/16/2020,5256
Belgium X 04/17/2020,5709
Belgium X 04/18/2020,6204
Belgium X 04/19/2020,6691
Belgium X 04/20/2020,7219
Belgium X 04/21/2020,7750
Belgium X 04/22/2020,8306
Belgium X 04/23/2020,8875
Belgium X 04/24/2020,9564
Belgium X 04/25/2020,10193
Belgium X 04/26/2020,10908
Belgium X 04/27/2020,11587
Belgium X 04/28/2020,12308
Belgium X 04/29/2020,13053
Belgium X 04/30/2020,13845
Belgium X 05/01/2020,14632
Belgium X 05/02/2020,15465
Belgium X 05/03/2020,16305
Belgium X 05/04/2020,17174
Belgium X 05/05/2020,18061
Belgium X 05/06/2020,19071
Belgium X 05/07/2020,20026
Belgium X 05/08/2020,21070
Belgium X 05/09/2020,22080
Belgium X 05/10/2020,23136
Belgium X 05/11/2020,24221
Belgium X 05/12/2020,25354
Belgium X 05/13/2020,26489
Belgium X 05/14/2020,27671
Belgium X 05/15/2020,28866
Belgium X 05/16/2020,30093
Belgium X 05/17/2020,31341
Belgium X 05/18/2020,32718
Belgium X 05/19/2020,34042
Belgium X 05/20/2020,35458
Belgium X 05/21/2020,36844
Belgium X 05/22/2020,38279
Belgium X 05/23/2020,39747
Belgium X 05/24/2020,41267
Belgium X 05/25/2020,42791
Belgium X 05/26/2020,44367
Belgium X 05/27/2020,45959
Belgium X 05/28/2020,47587
Belgium X 05/29/2020,49240
Belgium X 05/30/2020,51025
Belgium X 05/31/2020,52761
Belgium X 06/01/2020,54592
Belgium X 06/02/2020,56396
Belgium X 06/03/2020,58253
Belgium X 06/04/2020,60145
Belgium X 06/05/2020,62094
Belgium X 06/06/2020,64050
Belgium X 06/07/2020,66061
Belize X 03/06/2020,0
Belize X 03/07/2020,0
Belize X 03/08/2020,0
Belize X 03/09/2020,0
Belize X 03/10/2020,0
Belize X 03/11/2020,0
Belize X 03/12/2020,0
Belize X 03/13/2020,0
Belize X 03/14/2020,0
Belize X 03/15/2020,0
Belize X 03/16/2020,0
Belize X 03/17/2020,0
Belize X 03/18/2020,0
Belize X 03/19/2020,0
Belize X 03/20/2020,0
Belize X 03/21/2020,0
Belize X 03/22/2020,0
Belize X 03/23/2020,0
Belize X 03/24/2020,0
Belize X 03/25/2020,0
Belize X 03/26/2020,0
Belize X 03/27/2020,0
Belize X 03/28/2020,0
Belize X 03/29/2020,0
Belize X 03/30/2020,0
Belize X 03/31/2020,0
Belize X 04/01/2020,0
Belize X 04/02/2020,1
Belize X 04/03/2020,1
Belize X 04/04/2020,1
Belize X 04/05/2020,1
Belize X 04/06/2020,1
Belize X 04/07/2020,1
Belize X 04/08/2020,1
Belize X 04/09/2020,1
Belize X 04/10/2020,1
Belize X 04/11/2020,1
Belize X 04/12/2020,1
Belize X 04/13/2020,1
Belize X 04/14/2020,1
Belize X 04/15/2020,1
Belize X 04/16/2020,1
Belize X 04/17/2020,1
Belize X 04/18/2020,1
Belize X 04/19/2020,1
Belize X 04/20/2020,1
Belize X 04/21/2020,1
Belize X 04/22/2020,1
Belize X 04/23/2020,1
Belize X 04/24/2020,1
Belize X 04/25/2020,1
Belize X 04/26/2020,1
Belize X 04/27/2020,1
Belize X 04/28/2020,1
Belize X 04/29/2020,1
Belize X 04/30/2020,1
Belize X 05/01/2020,1
Belize X 05/02/2020,1
Belize X 05/03/2020,1
Belize X 05/04/2020,1
Belize X 05/05/2020,1
Belize X 05/06/2020,1
Belize X 05/07/2020,1
Belize X 05/08/2020,1
Belize X 05/09/2020,1
Belize X 05/10/2020,1
Belize X 05/11/2020,1
Belize X 05/12/2020,1
Belize X 05/13/2020,1
Belize X 05/14/2020,1
Belize X 05/15/2020,1
Belize X 05/16/2020,1
Belize X 05/17/2020,1
Belize X 05/18/2020,1
Belize X 05/19/2020,1
Belize X 05/20/2020,1
Belize X 05/21/2020,1
