Territory X Date,Target
Australia X 04/26/2020,40
Australia X 04/27/2020,40
Australia X 04/28/2020,41
Australia X 04/29/2020,41
Australia X 04/30/2020,42
Australia X 05/01/2020,45
Australia X 05/02/2020,46
Australia X 05/03/2020,47
Australia X 05/04/2020,49
Australia X 05/05/2020,50
Australia X 05/06/2020,51
Australia X 05/07/2020,53
Australia X 05/08/2020,53
Australia X 05/09/2020,54
Australia X 05/10/2020,54
Australia X 05/11/2020,55
Australia X 05/12/2020,55
Australia X 05/13/2020,59
Australia X 05/14/2020,60
Australia X 05/15/2020,61
Australia X 05/16/2020,63
Australia X 05/17/2020,64
Australia X 05/18/2020,65
Australia X 05/19/2020,68
Australia X 05/20/2020,68
Australia X 05/21/2020,68
Australia X 05/22/2020,69
Australia X 05/23/2020,70
Australia X 05/24/2020,71
Australia X 05/25/2020,75
Australia X 05/26/2020,75
Australia X 05/27/2020,77
Australia X 05/28/2020,79
Australia X 05/29/2020,80
Australia X 05/30/2020,82
Australia X 05/31/2020,84
Australia X 06/01/2020,85
Australia X 06/02/2020,85
Australia X 06/03/2020,86
Australia X 06/04/2020,87
Australia X 06/05/2020,88
Australia X 06/06/2020,92
Australia X 06/07/2020,93
Austria X 03/06/2020,0
Austria X 03/07/2020,0
Austria X 03/08/2020,0
Austria X 03/09/2020,0
Austria X 03/10/2020,0
Austria X 03/11/2020,0
Austria X 03/12/2020,1
Austria X 03/13/2020,1
Austria X 03/14/2020,1
Austria X 03/15/2020,1
Austria X 03/16/2020,3
Austria X 03/17/2020,3
Austria X 03/18/2020,4
Austria X 03/19/2020,6
Austria X 03/20/2020,6
Austria X 03/21/2020,8
Austria X 03/22/2020,16
Austria X 03/23/2020,21
Austria X 03/24/2020,28
Austria X 03/25/2020,30
Austria X 03/26/2020,49
Austria X 03/27/2020,58
Austria X 03/28/2020,68
Austria X 03/29/2020,86
Austria X 03/30/2020,108
Austria X 03/31/2020,128
Austria X 04/01/2020,146
Austria X 04/02/2020,166
Austria X 04/03/2020,195
Austria X 04/04/2020,222
Austria X 04/05/2020,251
Austria X 04/06/2020,275
Austria X 04/07/2020,315
Austria X 04/08/2020,345
Austria X 04/09/2020,376
Austria X 04/10/2020,414
Austria X 04/11/2020,456
Austria X 04/12/2020,495
Austria X 04/13/2020,533
Austria X 04/14/2020,574
Austria X 04/15/2020,622
Austria X 04/16/2020,669
Austria X 04/17/2020,717
Austria X 04/18/2020,760
Austria X 04/19/2020,820
Austria X 04/20/2020,869
Austria X 04/21/2020,919
Austria X 04/22/2020,977
Austria X 04/23/2020,1038
Austria X 04/24/2020,1097
Austria X 04/25/2020,1154
Austria X 04/26/2020,1215
Austria X 04/27/2020,1283
Austria X 04/28/2020,1349
Austria X 04/29/2020,1417
Austria X 04/30/2020,1480
Austria X 05/01/2020,1560
Austria X 05/02/2020,1630
Austria X 05/03/2020,1700
Austria X 05/04/2020,1778
Austria X 05/05/2020,1860
Austria X 05/06/2020,1940
Austria X 05/07/2020,2018
Austria X 05/08/2020,2100
Austria X 05/09/2020,2189
Austria X 05/10/2020,2277
Austria X 05/11/2020,2366
Austria X 05/12/2020,2451
Austria X 05/13/2020,2552
Austria X 05/14/2020,2644
Austria X 05/15/2020,2737
Austria X 05/16/2020,2837
Austria X 05/17/2020,2941
Austria X 05/18/2020,3044
Austria X 05/19/2020,3144
Austria X 05/20/2020,3249
Austria X 05/21/2020,3362
Austria X 05/22/2020,3472
Austria X 05/23/2020,3585
Austria X 05/24/2020,3694
Austria X 05/25/2020,3819
Austria X 05/26/2020,3935
Austria X 05/27/2020,4052
Austria X 05/28/2020,4176
Austria X 05/29/2020,4305
Austria X 05/30/2020,4433
Austria X 05/31/2020,4558
Austria X 06/01/2020,4688
Austria X 06/02/2020,4826
Austria X 06/03/2020,4963
Austria X 06/04/2020,5102
Austria X 06/05/2020,5236
Austria X 06/06/2020,5388
Austria X 06/07/2020,5530
Azerbaijan X 03/06/2020,0
Azerbaijan X 03/07/2020,0
Azerbaijan X 03/08/2020,0
Azerbaijan X 03/09/2020,0
Azerbaijan X 03/10/2020,0
Azerbaijan X 03/11/2020,0
Azerbaijan X 03/12/2020,0
Azerbaijan X 03/13/2020,1
Azerbaijan X 03/14/2020,1
Azerbaijan X 03/15/2020,1
Azerbaijan X 03/16/2020,1
Azerbaijan X 03/17/2020,1
Azerbaijan X 03/18/2020,1
Azerbaijan X 03/19/2020,1
Azerbaijan X 03/20/2020,1
Azerbaijan X 03/21/2020,1
Azerbaijan X 03/22/2020,1
Azerbaijan X 03/23/2020,1
Azerbaijan X 03/24/2020,1
Azerbaijan X 03/25/2020,2
Azerbaijan X 03/26/2020,3
Azerbaijan X 03/27/2020,3
Azerbaijan X 03/28/2020,4
Azerbaijan X 03/29/2020,4
Azerbaijan X 03/30/2020,4
Azerbaijan X 03/31/2020,5
Azerbaijan X 04/01/2020,5
Azerbaijan X 04/02/2020,6
Azerbaijan X 04/03/2020,6
Azerbaijan X 04/04/2020,6
Azerbaijan X 04/05/2020,6
Azerbaijan X 04/06/2020,7
Azerbaijan X 04/07/2020,9
Azerbaijan X 04/08/2020,9
Azerbaijan X 04/09/2020,10
Azerbaijan X 04/10/2020,10
Azerbaijan X 04/11/2020,10
Azerbaijan X 04/12/2020,11
Azerbaijan X 04/13/2020,12
Azerbaijan X 04/14/2020,12
Azerbaijan X 04/15/2020,13
Azerbaijan X 04/16/2020,13
Azerbaijan X 04/17/2020,13
Azerbaijan X 04/18/2020,15
Azerbaijan X 04/19/2020,16
Azerbaijan X 04/20/2020,16
Azerbaijan X 04/21/2020,18
Azerbaijan X 04/22/2020,18
Azerbaijan X 04/23/2020,18
Azerbaijan X 04/24/2020,20
Azerbaijan X 04/25/2020,20
Azerbaijan X 04/26/2020,21
Azerbaijan X 04/27/2020,21
Azerbaijan X 04/28/2020,22
Azerbaijan X 04/29/2020,22
Azerbaijan X 04/30/2020,24
Azerbaijan X 05/01/2020,26
Azerbaijan X 05/02/2020,26
Azerbaijan X 05/03/2020,28
Azerbaijan X 05/04/2020,28
Azerbaijan X 05/05/2020,29
Azerbaijan X 05/06/2020,30
Azerbaijan X 05/07/2020,31
Azerbaijan X 05/08/2020,32
Azerbaijan X 05/09/2020,32
Azerbaijan X 05/10/2020,33
Azerbaijan X 05/11/2020,34
Azerbaijan X 05/12/2020,36
Azerbaijan X 05/13/2020,37
Azerbaijan X 05/14/2020,38
Azerbaijan X 05/15/2020,40
Azerbaijan X 05/16/2020,40
Azerbaijan X 05/17/2020,41
Azerbaijan X 05/18/2020,43
Azerbaijan X 05/19/2020,44
Azerbaijan X 05/20/2020,45
Azerbaijan X 05/21/2020,46
Azerbaijan X 05/22/2020,47
Azerbaijan X 05/23/2020,48
Azerbaijan X 05/24/2020,50
Azerbaijan X 05/25/2020,52
Azerbaijan X 05/26/2020,53
Azerbaijan X 05/27/2020,55
Azerbaijan X 05/28/2020,55
Azerbaijan X 05/29/2020,56
Azerbaijan X 05/30/2020,58
Azerbaijan X 05/31/2020,59
Azerbaijan X 06/01/2020,61
Azerbaijan X 06/02/2020,62
Azerbaijan X 06/03/2020,63
Azerbaijan X 06/04/2020,64
Azerbaijan X 06/05/2020,67
Azerbaijan X 06/06/2020,69
Azerbaijan X 06/07/2020,70
Bahamas (the) X 03/06/2020,0
Bahamas (the) X 03/07/2020,0
Bahamas (the) X 03/08/2020,0
Bahamas (the) X 03/09/2020,0
Bahamas (the) X 03/10/2020,0
Bahamas (the) X 03/11/2020,0
Bahamas (the) X 03/12/2020,0
Bahamas (the) X 03/13/2020,0
Bahamas (the) X 03/14/2020,0
Bahamas (the) X 03/15/2020,0
Bahamas (the) X 03/16/2020,0
Bahamas (the) X 03/17/2020,0
Bahamas (the) X 03/18/2020,0
Bahamas (the) X 03/19/2020,0
Bahamas (the) X 03/20/2020,0
Bahamas (the) X 03/21/2020,0
Bahamas (the) X 03/22/2020,0
Bahamas (the) X 03/23/2020,0
Bahamas (the) X 03/24/2020,0
Bahamas (the) X 03/25/2020,0
Bahamas (the) X 03/26/2020,0
Bahamas (the) X 03/27/2020,0
Bahamas (the) X 03/28/2020,0
Bahamas (the) X 03/29/2020,0
Bahamas (the) X 03/30/2020,0
Bahamas (the) X 03/31/2020,0
Bahamas (the) X 04/01/2020,1
Bahamas (the) X 04/02/2020,0
Bahamas (the) X 04/03/2020,0
Bahamas (the) X 04/04/2020,0
Bahamas (the) X 04/05/2020,0
Bahamas (the) X 04/06/2020,0
Bahamas (the) X 04/07/2020,0
Bahamas (the) X 04/08/2020,0
Bahamas (the) X 04/09/2020,0
Bahamas (the) X 04/10/2020,0
Bahamas (the) X 04/11/2020,0
Bahamas (the) X 04/12/2020,0
Bahamas (the) X 04/13/2020,0
Bahamas (the) X 04/14/2020,0
Bahamas (the) X 04/15/2020,0
Bahamas (the) X 04/16/2020,0
Bahamas (the) X 04/17/2020,0
Bahamas (the) X 04/18/2020,0
Bahamas (the) X 04/19/2020,0
Bahamas (the) X 04/20/2020,0
Bahamas (the) X 04/21/2020,0
Bahamas (the) X 04/22/2020,0
Bahamas (the) X 04/23/2020,0
Bahamas (the) X 04/24/2020,0
Bahamas (the) X 04/25/2020,0
Bahamas (the) X 04/26/2020,0
Bahamas (the) X 04/27/2020,0
Bahamas (the) X 04/28/2020,0
Bahamas (the) X 04/29/2020,0
Bahamas (the) X 04/30/2020,0
Bahamas (the) X 05/01/2020,0
Bahamas (the) X 05/02/2020,0
Bahamas (the) X 05/03/2020,0
Bahamas (the) X 05/04/2020,0
Bahamas (the) X 05/05/2020,0
Bahamas (the) X 05/06/2020,0
Bahamas (the) X 05/07/2020,0
Bahamas (the) X 05/08/2020,0
Bahamas (the) X 05/09/2020,0
Bahamas (the) X 05/10/2020,0
Bahamas (the) X 05/11/2020,0
Bahamas (the) X 05/12/2020,0
Bahamas (the) X 05/13/2020,0
Bahamas (the) X 05/14/2020,0
Bahamas (the) X 05/15/2020,0
Bahamas (the) X 05/16/2020,0
Bahamas (the) X 05/17/2020,0
Bahamas (the) X 05/18/2020,0
Bahamas (the) X 05/19/2020,0
Bahamas (the) X 05/20/2020,0
Bahamas (the) X 05/21/2020,0
Bahamas (the) X 05/22/2020,0
Bahamas (the) X 05/23/2020,0
Bahamas (the) X 05/24/2020,0
Bahamas (the) X 05/25/2020,0
Bahamas (the) X 05/26/2020,0
Bahamas (the) X 05/27/2020,0
Bahamas (the) X 05/28/2020,0
Bahamas (the) X 05/29/2020,0
Bahamas (the) X 05/30/2020,0
Bahamas (the) X 05/31/2020,0
Bahamas (the) X 06/01/2020,0
Bahamas (the) X 06/02/2020,0
Bahamas (the) X 06/03/2020,0
Bahamas (the) X 06/04/2020,0
Bahamas (the) X 06/05/2020,0
Bahamas (the) X 06/06/2020,0
Bahamas (the) X 06/07/2020,0
Bahrain X 03/06/2020,0
Bahrain X 03/07/2020,0
Bahrain X 03/08/2020,0
Bahrain X 03/09/2020,0
Bahrain X 03/10/2020,0
Bahrain X 03/11/2020,0
Bahrain X 03/12/2020,0
Bahrain X 03/13/2020,0
Bahrain X 03/14/2020,0
Bahrain X 03/15/2020,0
Bahrain X 03/16/2020,1
Bahrain X 03/17/2020,1
Bahrain X 03/18/2020,1
Bahrain X 03/19/2020,1
Bahrain X 03/20/2020,1
Bahrain X 03/21/2020,1
Bahrain X 03/22/2020,2
Bahrain X 03/23/2020,2
Bahrain X 03/24/2020,3
Bahrain X 03/25/2020,4
Bahrain X 03/26/2020,4
Bahrain X 03/27/2020,4
Bahrain X 03/28/2020,4
Bahrain X 03/29/2020,4
Bahrain X 03/30/2020,4
Bahrain X 03/31/2020,4
Bahrain X 04/01/2020,4
Bahrain X 04/02/2020,4
Bahrain X 04/03/2020,4
Bahrain X 04/04/2020,4
Bahrain X 04/05/2020,5
Bahrain X 04/06/2020,5
Bahrain X 04/07/2020,5
Bahrain X 04/08/2020,5
Bahrain X 04/09/2020,5
Bahrain X 04/10/2020,5
Bahrain X 04/11/2020,5
Bahrain X 04/12/2020,5
Bahrain X 04/13/2020,5
Bahrain X 04/14/2020,5
Bahrain X 04/15/2020,6
Bahrain X 04/16/2020,6
Bahrain X 04/17/2020,6
Bahrain X 04/18/2020,7
Bahrain X 04/19/2020,7
Bahrain X 04/20/2020,7
Bahrain X 04/21/2020,7
Bahrain X 04/22/2020,7
Bahrain X 04/23/2020,7
Bahrain X 04/24/2020,7
Bahrain X 04/25/2020,7
Bahrain X 04/26/2020,8
Bahrain X 04/27/2020,8
Bahrain X 04/28/2020,8
Bahrain X 04/29/2020,9
Bahrain X 04/30/2020,9
Bahrain X 05/01/2020,9
Bahrain X 05/02/2020,9
Bahrain X 05/03/2020,10
Bahrain X 05/04/2020,10
Bahrain X 05/05/2020,10
Bahrain X 05/06/2020,10
Bahrain X 05/07/2020,10
Bahrain X 05/08/2020,10
Bahrain X 05/09/2020,11
Bahrain X 05/10/2020,11
Bahrain X 05/11/2020,11
Bahrain X 05/12/2020,12
Bahrain X 05/13/2020,12
Bahrain X 05/14/2020,12
Bahrain X 05/15/2020,12
Bahrain X 05/16/2020,12
Bahrain X 05/17/2020,13
Bahrain X 05/18/2020,13
Bahrain X 05/19/2020,13
Bahrain X 05/20/2020,13
Bahrain X 05/21/2020,14
Bahrain X 05/22/2020,14
Bahrain X 05/23/2020,14
Bahrain X 05/24/2020,15
Bahrain X 05/25/2020,15
Bahrain X 05/26/2020,15
Bahrain X 05/27/2020,16
Bahrain X 05/28/2020,16
Bahrain X 05/29/2020,16
Bahrain X 05/30/2020,16
Bahrain X 05/31/2020,16
Bahrain X 06/01/2020,16
Bahrain X 06/02/2020,17
Bahrain X 06/03/2020,17
Bahrain X 06/04/2020,18
Bahrain X 06/05/2020,18
Bahrain X 06/06/2020,19
Bahrain X 06/07/2020,19
Bangladesh X 03/06/2020,0
Bangladesh X 03/07/2020,0
Bangladesh X 03/08/2020,0
Bangladesh X 03/09/2020,0
Bangladesh X 03/10/2020,0
Bangladesh X 03/11/2020,0
Bangladesh X 03/12/2020,0
Bangladesh X 03/13/2020,0
Bangladesh X 03/14/2020,0
Bangladesh X 03/15/2020,0
Bangladesh X 03/16/2020,0
Bangladesh X 03/17/2020,0
Bangladesh X 03/18/2020,1
Bangladesh X 03/19/2020,1
Bangladesh X 03/20/2020,1
Bangladesh X 03/21/2020,2
Bangladesh X 03/22/2020,2
Bangladesh X 03/23/2020,3
Bangladesh X 03/24/2020,4
Bangladesh X 03/25/2020,5
Bangladesh X 03/26/2020,5
Bangladesh X 03/27/2020,5
Bangladesh X 03/28/2020,5
Bangladesh X 03/29/2020,5
Bangladesh X 03/30/2020,5
Bangladesh X 03/31/2020,5
Bangladesh X 04/01/2020,6
Bangladesh X 04/02/2020,7
Bangladesh X 04/03/2020,7
Bangladesh X 04/04/2020,8
Bangladesh X 04/05/2020,8
Bangladesh X 04/06/2020,9
Bangladesh X 04/07/2020,9
Bangladesh X 04/08/2020,9
Bangladesh X 04/09/2020,9
Bangladesh X 04/10/2020,10
Bangladesh X 04/11/2020,10
Bangladesh X 04/12/2020,11
Bangladesh X 04/13/2020,12
Bangladesh X 04/14/2020,13
Bangladesh X 04/15/2020,13
Bangladesh X 04/16/2020,14
Bangladesh X 04/17/2020,15
Bangladesh X 04/18/2020,17
Bangladesh X 04/19/2020,17
Bangladesh X 04/20/2020,18
Bangladesh X 04/21/2020,18
Bangladesh X 04/22/2020,19
Bangladesh X 04/23/2020,19
Bangladesh X 04/24/2020,20
Bangladesh X 04/25/2020,21
Bangladesh X 04/26/2020,23
Bangladesh X 04/27/2020,23
Bangladesh X 04/28/2020,25
Bangladesh X 04/29/2020,26
Bangladesh X 04/30/2020,27
Bangladesh X 05/01/2020,28
Bangladesh X 05/02/2020,29
Bangladesh X 05/03/2020,30
Bangladesh X 05/04/2020,31
Bangladesh X 05/05/2020,32
Bangladesh X 05/06/2020,33
Bangladesh X 05/07/2020,34
Bangladesh X 05/08/2020,36
Bangladesh X 05/09/2020,37
Bangladesh X 05/10/2020,39
Bangladesh X 05/11/2020,41
Bangladesh X 05/12/2020,43
Bangladesh X 05/13/2020,44
Bangladesh X 05/14/2020,45
Bangladesh X 05/15/2020,47
Bangladesh X 05/16/2020,48
Bangladesh X 05/17/2020,50
Bangladesh X 05/18/2020,51
Bangladesh X 05/19/2020,53
Bangladesh X 05/20/2020,55
Bangladesh X 05/21/2020,57
Bangladesh X 05/22/2020,59
Bangladesh X 05/23/2020,61
Bangladesh X 05/24/2020,64
Bangladesh X 05/25/2020,65
Bangladesh X 05/26/2020,67
Bangladesh X 05/27/2020,69
Bangladesh X 05/28/2020,71
Bangladesh X 05/29/2020,73
Bangladesh X 05/30/2020,75
Bangladesh X 05/31/2020,77
Bangladesh X 06/01/2020,80
Bangladesh X 06/02/2020,82
Bangladesh X 06/03/2020,85
Bangladesh X 06/04/2020,88
Bangladesh X 06/05/2020,91
Bangladesh X 06/06/2020,93
Bangladesh X 06/07/2020,95
Barbados X 03/06/2020,0
Barbados X 03/07/2020,0
Barbados X 03/08/2020,0
Barbados X 03/09/2020,0
Barbados X 03/10/2020,0
Barbados X 03/11/2020,0
Barbados X 03/12/2020,0
Barbados X 03/13/2020,0
Barbados X 03/14/2020,0
Barbados X 03/15/2020,0
Barbados X 03/16/2020,0
Barbados X 03/17/2020,0
Barbados X 03/18/2020,0
Barbados X 03/19/2020,0
Barbados X 03/20/2020,0
Barbados X 03/21/2020,0
Barbados X 03/22/2020,0
Barbados X 03/23/2020,0
Barbados X 03/24/2020,0
Barbados X 03/25/2020,0
Barbados X 03/26/2020,0
Barbados X 03/27/2020,0
Barbados X 03/28/2020,0
Barbados X 03/29/2020,0
Barbados X 03/30/2020,0
Barbados X 03/31/2020,0
Barbados X 04/01/2020,0
Barbados X 04/02/2020,0
Barbados X 04/03/2020,0
Barbados X 04/04/2020,0
Barbados X 04/05/2020,0
Barbados X 04/06/2020,0
Barbados X 04/07/2020,0
Barbados X 04/08/2020,0
Barbados X 04/09/2020,0
Barbados X 04/10/2020,0
Barbados X 04/11/2020,0
Barbados X 04/12/2020,0
Barbados X 04/13/2020,0
Barbados X 04/14/2020,0
Barbados X 04/15/2020,0
Barbados X 04/16/2020,0
Barbados X 04/17/2020,0
Barbados X 04/18/2020,0
Barbados X 04/19/2020,0
Barbados X 04/20/2020,0
Barbados X 04/21/2020,0
Barbados X 04/22/2020,0
Barbados X 04/23/2020,0
Barbados X 04/24/2020,0
Barbados X 04/25/2020,0
Barbados X 04/26/2020,0
Barbados X 04/27/2020,0
Barbados X 04/28/2020,0
Barbados X 04/29/2020,0
Barbados X 04/30/2020,0
Barbados X 05/01/2020,0
Barbados X 05/02/2020,0
Barbados X 05/03/2020,0
Barbados X 05/04/2020,0
Barbados X 05/05/2020,0
Barbados X 05/06/2020,0
Barbados X 05/07/2020,0
Barbados X 05/08/2020,0
Barbados X 05/09/2020,0
Barbados X 05/10/2020,0
Barbados X 05/11/2020,0
Barbados X 05/12/2020,0
Barbados X 05/13/2020,0
Barbados X 05/14/2020,0
Barbados X 05/15/2020,0
Barbados X 05/16/2020,0
Barbados X 05/17/2020,0
Barbados X 05/18/2020,0
Barbados X 05/19/2020,0
Barbados X 05/20/2020,0
Barbados X 05/21/2020,0
Barbados X 05/22/2020,0
Barbados X 05/23/2020,0
Barbados X 05/24/2020,0
Barbados X 05/25/2020,0
Barbados X 05/26/2020,0
Barbados X 05/27/2020,0
Barbados X 05/28/2020,0
Barbados X 05/29/2020,0
Barbados X 05/30/2020,0
Barbados X 05/31/2020,0
Barbados X 06/01/2020,0
Barbados X 06/02/2020,0
Barbados X 06/03/2020,0
Barbados X 06/04/2020,0
Barbados X 06/05/2020,0
Barbados X 06/06/2020,0
Barbados X 06/07/2020,0
Belarus X 03/06/2020,0
Belarus X 03/07/2020,0
Belarus X 03/08/2020,0
Belarus X 03/09/2020,0
Belarus X 03/10/2020,0
Belarus X 03/11/2020,0
Belarus X 03/12/2020,0
Belarus X 03/13/2020,0
Belarus X 03/14/2020,0
Belarus X 03/15/2020,0
Belarus X 03/16/2020,0
Belarus X 03/17/2020,0
Belarus X 03/18/2020,0
Belarus X 03/19/2020,0
Belarus X 03/20/2020,0
Belarus X 03/21/2020,0
Belarus X 03/22/2020,0
Belarus X 03/23/2020,0
Belarus X 03/24/2020,0
Belarus X 03/25/2020,0
Belarus X 03/26/2020,0
Belarus X 03/27/2020,0
Belarus X 03/28/2020,0
Belarus X 03/29/2020,0
Belarus X 03/30/2020,0
Belarus X 03/31/2020,1
Belarus X 04/01/2020,2
Belarus X 04/02/2020,0
Belarus X 04/03/2020,0
Belarus X 04/04/2020,0
Belarus X 04/05/2020,0
Belarus X 04/06/2020,0
Belarus X 04/07/2020,0
Belarus X 04/08/2020,0
Belarus X 04/09/2020,0
Belarus X 04/10/2020,0
Belarus X 04/11/2020,0
Belarus X 04/12/2020,0
Belarus X 04/13/2020,0
Belarus X 04/14/2020,0
Belarus X 04/15/2020,0
Belarus X 04/16/2020,0
Belarus X 04/17/2020,0
Belarus X 04/18/2020,0
Belarus X 04/19/2020,0
Belarus X 04/20/2020,0
Belarus X 04/21/2020,0
Belarus X 04/22/2020,0
Belarus X 04/23/2020,0
Belarus X 04/24/2020,0
Belarus X 04/25/2020,0
Belarus X 04/26/2020,0
Belarus X 04/27/2020,0
Belarus X 04/28/2020,0
Belarus X 04/29/2020,0
Belarus X 04/30/2020,0
Belarus X 05/01/2020,0
Belarus X 05/02/2020,0
Belarus X 05/03/2020,0
Belarus X 05/04/2020,0
Belarus X 05/05/2020,0
Belarus X 05/06/2020,0
Belarus X 05/07/2020,0
Belarus X 05/08/2020,0
Belarus X 05/09/2020,0
Belarus X 05/10/2020,0
Belarus X 05/11/2020,0
Belarus X 05/12/2020,0
Belarus X 05/13/2020,0
Belarus X 05/14/2020,0
Belarus X 05/15/2020,0
Belarus X 05/16/2020,0
Belarus X 05/17/2020,0
Belarus X 05/18/2020,0
Belarus X 05/19/2020,0
Belarus X 05/20/2020,0
Belarus X 05/21/2020,0
Belarus X 05/22/2020,0
Belarus X 05/23/2020,0
Belarus X 05/24/2020,0
Belarus X 05/25/2020,0
Belarus X 05/26/2020,0
Belarus X 05/27/2020,0
Belarus X 05/28/2020,0
Belarus X 05/29/2020,0
Belarus X 05/30/2020,0
Belarus X 05/31/2020,0
Belarus X 06/01/2020,0
Belarus X 06/02/2020,0
Belarus X 06/03/2020,0
Belarus X 06/04/2020,0
Belarus X 06/05/2020,0
Belarus X 06/06/2020,0
Belarus X 06/07/2020,0
Belgium X 03/06/2020,0
Belgium X 03/07/2020,0
Belgium X 03/08/2020,0
Belgium X 03/09/2020,0
Belgium X 03/10/2020,0
Belgium X 03/11/2020,3
Belgium X 03/12/2020,3
Belgium X 03/13/2020,3
Belgium X 03/14/2020,4
Belgium X 03/15/2020,4
Belgium X 03/16/2020,5
Belgium X 03/17/2020,10
Belgium X 03/18/2020,14
Belgium X 03/19/2020,21
Belgium X 03/20/2020,37
Belgium X 03/21/2020,67
Belgium X 03/22/2020,75
Belgium X 03/23/2020,88
Belgium X 03/24/2020,122
Belgium X 03/25/2020,178
Belgium X 03/26/2020,220
Belgium X 03/27/2020,289
Belgium X 03/28/2020,353
Belgium X 03/29/2020,431
Belgium X 03/30/2020,513
Belgium X 03/31/2020,705
Belgium X 04/01/2020,828
Belgium X 04/02/2020,985
Belgium X 04/03/2020,1102
Belgium X 04/04/2020,1234
Belgium X 04/05/2020,1376
Belgium X 04/06/2020,1544
Belgium X 04/07/2020,1694
Belgium X 04/08/2020,1872
Belgium X 04/09/2020,2043
Belgium X 04/10/2020,2229
Belgium X 04/11/2020,2417
Belgium X 04/12/2020,2716
Belgium X 04/13/2020,2946
Belgium X 04/14/2020,3226
Belgium X 04/15/2020,3454
Belgium X 04/16/2020,3699
Belgium X 04/17/2020,3952
Belgium X 04/18/2020,4231
Belgium X 04/19/2020,4491
Belgium X 04/20/2020,4780
Belgium X 04/21/2020,5062
Belgium X 04/22/2020,5358
Belgium X 04/23/2020,5658
Belgium X 04/24/2020,6068
Belgium X 04/25/2020,6410
Belgium X 04/26/2020,6806
Belgium X 04/27/2020,7150
Belgium X 04/28/2020,7512
Belgium X 04/29/2020,7884
Belgium X 04/30/2020,8283
Belgium X 05/01/2020,8663
Belgium X 05/02/2020,9073
Belgium X 05/03/2020,9476
Belgium X 05/04/2020,9894
Belgium X 05/05/2020,10316
Belgium X 05/06/2020,10850
Belgium X 05/07/2020,11316
Belgium X 05/08/2020,11839
Belgium X 05/09/2020,12310
Belgium X 05/10/2020,12802
Belgium X 05/11/2020,13304
Belgium X 05/12/2020,13834
Belgium X 05/13/2020,14347
Belgium X 05/14/2020,14890
Belgium X 05/15/2020,15428
Belgium X 05/16/2020,15982
Belgium X 05/17/2020,16541
Belgium X 05/18/2020,17212
Belgium X 05/19/2020,17816
Belgium X 05/20/2020,18479
Belgium X 05/21/2020,19093
Belgium X 05/22/2020,19728
Belgium X 05/23/2020,20375
Belgium X 05/24/2020,21051
Belgium X 05/25/2020,21711
Belgium X 05/26/2020,22403
Belgium X 05/27/2020,23090
Belgium X 05/28/2020,23795
Belgium X 05/29/2020,24506
Belgium X 05/30/2020,25331
Belgium X 05/31/2020,26089
Belgium X 06/01/2020,26909
Belgium X 06/02/2020,27680
Belgium X 06/03/2020,28475
Belgium X 06/04/2020,29283
Belgium X 06/05/2020,30121
Belgium X 06/06/2020,30945
Belgium X 06/07/2020,31802
Belize X 03/06/2020,0
Belize X 03/07/2020,0
Belize X 03/08/2020,0
Belize X 03/09/2020,0
Belize X 03/10/2020,0
Belize X 03/11/2020,0
Belize X 03/12/2020,0
Belize X 03/13/2020,0
Belize X 03/14/2020,0
Belize X 03/15/2020,0
Belize X 03/16/2020,0
Belize X 03/17/2020,0
Belize X 03/18/2020,0
Belize X 03/19/2020,0
Belize X 03/20/2020,0
Belize X 03/21/2020,0
Belize X 03/22/2020,0
Belize X 03/23/2020,0
Belize X 03/24/2020,0
Belize X 03/25/2020,0
Belize X 03/26/2020,0
Belize X 03/27/2020,0
Belize X 03/28/2020,0
Belize X 03/29/2020,0
Belize X 03/30/2020,0
Belize X 03/31/2020,0
Belize X 04/01/2020,0
Belize X 04/02/2020,0
Belize X 04/03/2020,0
Belize X 04/04/2020,0
Belize X 04/05/2020,0
Belize X 04/06/2020,0
Belize X 04/07/2020,0
Belize X 04/08/2020,0
Belize X 04/09/2020,0
Belize X 04/10/2020,0
Belize X 04/11/2020,0
Belize X 04/12/2020,0
Belize X 04/13/2020,0
Belize X 04/14/2020,0
Belize X 04/15/2020,0
Belize X 04/16/2020,0
Belize X 04/17/2020,0
Belize X 04/18/2020,0
Belize X 04/19/2020,0
Belize X 04/20/2020,0
Belize X 04/21/2020,0
Belize X 04/22/2020,0
Belize X 04/23/2020,0
Belize X 04/24/2020,0
Belize X 04/25/2020,0
Belize X 04/26/2020,0
Belize X 04/27/2020,0
Belize X 04/28/2020,0
Belize X 04/29/2020,0
Belize X 04/30/2020,0
Belize X 05/01/2020,0
Belize X 05/02/2020,0
Belize X 05/03/2020,0
Belize X 05/04/2020,0
Belize X 05/05/2020,0
Belize X 05/06/2020,0
Belize X 05/07/2020,0
Belize X 05/08/2020,0
Belize X 05/09/2020,0
Belize X 05/10/2020,0
Belize X 05/11/2020,0
Belize X 05/12/2020,0
Belize X 05/13/2020,0
Belize X 05/14/2020,0
Belize X 05/15/2020,0
Belize X 05/16/2020,0
Belize X 05/17/2020,0
Belize X 05/18/2020,0
Belize X 05/19/2020,0
Belize X 05/20/2020,0
Belize X 05/21/2020,0
Belize X 05/22/2020,0
Belize X 05/23/2020,0
Belize X 05/24/2020,0
Belize X 05/25/2020,0
Belize X 05/26/2020,0
